CountyState,lon,lat,MajorClassAdmission,Admissions,CountryofBirth,originlon,originlat
"Sedgwick County,  Kansas",-97.5247243,37.6537367,FamilyPreference4th,7,Bangladesh,90.356331,23.684994
"Sedgwick County,  Kansas",-97.5247243,37.6537367,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Sedgwick County,  Kansas",-97.5247243,37.6537367,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Sedgwick County,  Kansas",-97.5247243,37.6537367,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Hamilton County,  Ohio",-84.564147,39.2355447,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Montgomery County,  Texas",-95.4777811,30.3213482,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Palm Beach County,  Florida",-80.2767327,26.6514503,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Palm Beach County,  Florida",-80.2767327,26.6514503,ImmediateRelatives-Children,8,Bangladesh,90.356331,23.684994
"Palm Beach County,  Florida",-80.2767327,26.6514503,ImmediateRelatives-Parents,39,Bangladesh,90.356331,23.684994
"Palm Beach County,  Florida",-80.2767327,26.6514503,FamilyPreference4th,25,Bangladesh,90.356331,23.684994
"Palm Beach County,  Florida",-80.2767327,26.6514503,FamilyPreference2nd,7,Bangladesh,90.356331,23.684994
"Palm Beach County,  Florida",-80.2767327,26.6514503,FamilyPreference1st,D,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,ImmediateRelatives-Spouses,28,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,ImmediateRelatives-Parents,51,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,FamilyPreference4th,87,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,FamilyPreference3rd,19,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,FamilyPreference2nd,14,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,FamilyPreference1st,D,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,EmploymentPreference3rdUnskilled,5,Bangladesh,90.356331,23.684994
"Fairfax County,  Virginia",-77.2405153,38.9085472,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Kings County,  New York",-73.9441579,40.6781784,ImmediateRelatives-Parents,391,Bangladesh,90.356331,23.684994
"Contra Costa County,  California",-121.9017954,37.8534093,ImmediateRelatives-Spouses,4,Bangladesh,90.356331,23.684994
"Contra Costa County,  California",-121.9017954,37.8534093,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"New Castle County,  Delaware",-75.667356,39.5392979,ImmediateRelatives-Parents,9,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,Other,D,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,ImmediateRelatives-Children,4,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,ImmediateRelatives-Spouses,25,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,ImmediateRelatives-Parents,36,Bangladesh,90.356331,23.684994
"Tulsa County,  Oklahoma",-95.940971,36.1593471,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,FamilyPreference2nd,9,Bangladesh,90.356331,23.684994
"Delaware County,  Pennsylvania",-75.3878525,39.907793,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"Somerset County,  New Jersey",-74.6400432,40.5292099,ImmediateRelatives-Parents,5,Bangladesh,90.356331,23.684994
"Somerset County,  New Jersey",-74.6400432,40.5292099,EmploymentPreference2nd,4,Bangladesh,90.356331,23.684994
"Will County,  Illinois",-88.0900762,41.5054724,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Mercer County,  New Jersey",-74.7337069,40.3028533,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Mercer County,  New Jersey",-74.7337069,40.3028533,ImmediateRelatives-Spouses,6,Bangladesh,90.356331,23.684994
"Mercer County,  New Jersey",-74.7337069,40.3028533,ImmediateRelatives-Parents,6,Bangladesh,90.356331,23.684994
"Mercer County,  New Jersey",-74.7337069,40.3028533,FamilyPreference4th,27,Bangladesh,90.356331,23.684994
"Mercer County,  New Jersey",-74.7337069,40.3028533,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Richmond County,  New York",-74.1502007,40.5795317,FamilyPreference4th,24,Bangladesh,90.356331,23.684994
"Richmond County,  New York",-74.1502007,40.5795317,ImmediateRelatives-Parents,9,Bangladesh,90.356331,23.684994
"Douglas County,  Nebraska",-96.195132,41.3148116,FamilyPreference4th,7,Bangladesh,90.356331,23.684994
"Douglas County,  Nebraska",-96.195132,41.3148116,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Douglas County,  Nebraska",-96.195132,41.3148116,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Douglas County,  Nebraska",-96.195132,41.3148116,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Douglas County,  Nebraska",-96.195132,41.3148116,ImmediateRelatives-Parents,4,Bangladesh,90.356331,23.684994
"Arlington County,  Virginia",-77.0909809,38.8816208,EmploymentPreference3rdUnskilled,D,Bangladesh,90.356331,23.684994
"Arlington County,  Virginia",-77.0909809,38.8816208,ImmediateRelatives-Parents,21,Bangladesh,90.356331,23.684994
"Arlington County,  Virginia",-77.0909809,38.8816208,FamilyPreference4th,24,Bangladesh,90.356331,23.684994
"Wake County,  North Carolina",-78.5660852,35.8031909,FamilyPreference4th,27,Bangladesh,90.356331,23.684994
"Prince William County,  Virginia",-77.6077865,38.7838939,ImmediateRelatives-Spouses,14,Bangladesh,90.356331,23.684994
"Prince William County,  Virginia",-77.6077865,38.7838939,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Prince William County,  Virginia",-77.6077865,38.7838939,ImmediateRelatives-Parents,28,Bangladesh,90.356331,23.684994
"Prince William County,  Virginia",-77.6077865,38.7838939,FamilyPreference4th,59,Bangladesh,90.356331,23.684994
"Prince William County,  Virginia",-77.6077865,38.7838939,FamilyPreference2nd,14,Bangladesh,90.356331,23.684994
"Prince William County,  Virginia",-77.6077865,38.7838939,EmploymentPreference4th,4,Bangladesh,90.356331,23.684994
"Seminole County,  Florida",-81.2078164,28.7131688,ImmediateRelatives-Spouses,4,Bangladesh,90.356331,23.684994
"Seminole County,  Florida",-81.2078164,28.7131688,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Seminole County,  Florida",-81.2078164,28.7131688,ImmediateRelatives-Parents,5,Bangladesh,90.356331,23.684994
"Seminole County,  Florida",-81.2078164,28.7131688,FamilyPreference4th,4,Bangladesh,90.356331,23.684994
"Seminole County,  Florida",-81.2078164,28.7131688,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Arapahoe County,  Colorado",-104.332644,39.62031,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Bucks County,  Pennsylvania",-75.2479061,40.4107964,ImmediateRelatives-Parents,12,Bangladesh,90.356331,23.684994
"Lancaster County,  Pennsylvania",-76.1783739,40.0466571,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Montgomery County,  Maryland",-77.2405153,39.1547426,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Ingham County,  Michigan",-84.3542049,42.6468943,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Albany County,  New York",-73.9359821,42.5756797,ImmediateRelatives-Spouses,6,Bangladesh,90.356331,23.684994
"Albany County,  New York",-73.9359821,42.5756797,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Worcester County,  Massachusetts",-71.8571331,42.4096528,EmploymentPreference4th,D,Bangladesh,90.356331,23.684994
"Fairfield County,  Connecticut",-73.3708696,41.2559654,ImmediateRelatives-Parents,39,Bangladesh,90.356331,23.684994
"Fairfield County,  Connecticut",-73.3708696,41.2559654,ImmediateRelatives-Spouses,32,Bangladesh,90.356331,23.684994
"Philadelphia County,  Pennsylvania",-75.1311874,40.0152766,Other,D,Bangladesh,90.356331,23.684994
"Philadelphia County,  Pennsylvania",-75.1311874,40.0152766,ImmediateRelatives-Parents,41,Bangladesh,90.356331,23.684994
"Fairfield County,  Connecticut",-73.3708696,41.2559654,FamilyPreference1st,D,Bangladesh,90.356331,23.684994
"Brazoria County,  Texas",-95.4777811,29.2131857,ImmediateRelatives-Parents,7,Bangladesh,90.356331,23.684994
"Brazoria County,  Texas",-95.4777811,29.2131857,FamilyPreference4th,4,Bangladesh,90.356331,23.684994
"Brazoria County,  Texas",-95.4777811,29.2131857,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"San Bernardino County,  California",-116.419389,34.9592083,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"San Bernardino County,  California",-116.419389,34.9592083,ImmediateRelatives-Spouses,6,Bangladesh,90.356331,23.684994
"Oklahoma County,  Oklahoma",-97.3516558,35.6038323,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"San Bernardino County,  California",-116.419389,34.9592083,ImmediateRelatives-Parents,6,Bangladesh,90.356331,23.684994
"San Bernardino County,  California",-116.419389,34.9592083,FamilyPreference4th,14,Bangladesh,90.356331,23.684994
"San Bernardino County,  California",-116.419389,34.9592083,FamilyPreference3rd,D,Bangladesh,90.356331,23.684994
"San Bernardino County,  California",-116.419389,34.9592083,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"San Bernardino County,  California",-116.419389,34.9592083,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"Hampden County,  Massachusetts",-72.6624209,42.1172314,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Hampden County,  Massachusetts",-72.6624209,42.1172314,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"El Paso County,  Texas",-106.2051484,31.8039824,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"El Paso County,  Texas",-106.2051484,31.8039824,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"El Paso County,  Texas",-106.2051484,31.8039824,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"Hartford County,  Connecticut",-72.8042797,41.7924343,ImmediateRelatives-Parents,16,Bangladesh,90.356331,23.684994
"Hartford County,  Connecticut",-72.8042797,41.7924343,FamilyPreference4th,38,Bangladesh,90.356331,23.684994
"Williamson County,  Texas",NA,NA,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Pasco County,  Florida",-82.4319405,28.3232418,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Oakland County,  Michigan",-83.336188,42.5921924,ImmediateRelatives-Parents,13,Bangladesh,90.356331,23.684994
"Oakland County,  Michigan",-83.336188,42.5921924,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Oakland County,  Michigan",-83.336188,42.5921924,FamilyPreference1st,D,Bangladesh,90.356331,23.684994
"Kane County,  Illinois",-88.4016041,41.987884,FamilyPreference4th,D,Bangladesh,90.356331,23.684994
"Oakland County,  Michigan",-83.336188,42.5921924,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Tulare County,  California",-118.8596804,36.1341739,FamilyPreference4th,D,Bangladesh,90.356331,23.684994
"Pinellas County,  Florida",-82.7778579,27.876394,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Pinellas County,  Florida",-82.7778579,27.876394,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Pinellas County,  Florida",-82.7778579,27.876394,FamilyPreference1st,D,Bangladesh,90.356331,23.684994
"Pinellas County,  Florida",-82.7778579,27.876394,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Pinellas County,  Florida",-82.7778579,27.876394,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"Sonoma County,  California",-122.9888319,38.5779555,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Los Angeles County,  California",-118.2436596,34.0522265,EmploymentPreference3rdSkilled,12,Bangladesh,90.356331,23.684994
"Denton County,  Texas",-97.179026,33.1418611,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Denton County,  Texas",-97.179026,33.1418611,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Denton County,  Texas",-97.179026,33.1418611,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Denton County,  Texas",-97.179026,33.1418611,EmploymentPreference2nd,4,Bangladesh,90.356331,23.684994
"Denton County,  Texas",-97.179026,33.1418611,ImmediateRelatives-Spouses,6,Bangladesh,90.356331,23.684994
"Denton County,  Texas",-97.179026,33.1418611,ImmediateRelatives-Parents,9,Bangladesh,90.356331,23.684994
"DuPage County,  Illinois",-88.0900762,41.8243831,ImmediateRelatives-Parents,5,Bangladesh,90.356331,23.684994
"Miami-Dade County,  Florida",-80.6326916,25.5516034,FamilyPreference4th,35,Bangladesh,90.356331,23.684994
"Lee County,  Florida",-81.9534815,26.6630286,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Lee County,  Florida",-81.9534815,26.6630286,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Lee County,  Florida",-81.9534815,26.6630286,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Lee County,  Florida",-81.9534815,26.6630286,FamilyPreference4th,10,Bangladesh,90.356331,23.684994
"Lee County,  Florida",-81.9534815,26.6630286,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Lee County,  Florida",-81.9534815,26.6630286,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Bronx County,  New York",-73.8648268,40.8447819,FamilyPreference1st,6,Bangladesh,90.356331,23.684994
"Franklin County,  Ohio",-82.9931607,40.0154745,ImmediateRelatives-Spouses,14,Bangladesh,90.356331,23.684994
"Jackson County,  Missouri",-94.315422,38.9914998,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Jackson County,  Missouri",-94.315422,38.9914998,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Jackson County,  Missouri",-94.315422,38.9914998,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Jackson County,  Missouri",-94.315422,38.9914998,EmploymentPreference3rdSkilled,D,Bangladesh,90.356331,23.684994
"Jackson County,  Missouri",-94.315422,38.9914998,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"Jackson County,  Missouri",-94.315422,38.9914998,EmploymentPreference1st,D,Bangladesh,90.356331,23.684994
"Burlington County,  New Jersey",-74.6868815,39.8558488,FamilyPreference4th,4,Bangladesh,90.356331,23.684994
"Burlington County,  New Jersey",-74.6868815,39.8558488,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Franklin County,  Ohio",-82.9931607,40.0154745,EmploymentPreference1st,D,Bangladesh,90.356331,23.684994
"Nassau County,  New York",-73.5594128,40.6546145,EmploymentPreference3rdSkilled,5,Bangladesh,90.356331,23.684994
"Brevard County,  Florida",-80.7214417,28.263933,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Brevard County,  Florida",-80.7214417,28.263933,EmploymentPreference1st,D,Bangladesh,90.356331,23.684994
"Passaic County,  New Jersey",-74.3587473,41.1231647,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Passaic County,  New Jersey",-74.3587473,41.1231647,ImmediateRelatives-Parents,80,Bangladesh,90.356331,23.684994
"Passaic County,  New Jersey",-74.3587473,41.1231647,FamilyPreference1st,D,Bangladesh,90.356331,23.684994
"Passaic County,  New Jersey",-74.3587473,41.1231647,FamilyPreference2nd,55,Bangladesh,90.356331,23.684994
"Atlantic County,  New Jersey",-74.6868815,39.5333379,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Johnson County,  Kansas",-94.8520636,38.845412,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"New Castle County,  Delaware",-75.667356,39.5392979,ImmediateRelatives-Children,D,Bangladesh,90.356331,23.684994
"Alexandria City County,  Virginia",-77.0469214,38.8048355,ImmediateRelatives-Spouses,6,Bangladesh,90.356331,23.684994
"Alexandria City County,  Virginia",-77.0469214,38.8048355,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Alexandria City County,  Virginia",-77.0469214,38.8048355,FamilyPreference4th,7,Bangladesh,90.356331,23.684994
"Alexandria City County,  Virginia",-77.0469214,38.8048355,EmploymentPreference3rdUnskilled,D,Bangladesh,90.356331,23.684994
"Contra Costa County,  California",-121.9017954,37.8534093,EmploymentPreference2nd,D,Bangladesh,90.356331,23.684994
"Harris County,  Texas",-95.3102505,29.7751825,FamilyPreference3rd,4,Bangladesh,90.356331,23.684994
"Tulsa County,  Oklahoma",-95.940971,36.1593471,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Orange County,  New York",-74.3118212,41.3911653,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Orange County,  New York",-74.3118212,41.3911653,ImmediateRelatives-Parents,D,Bangladesh,90.356331,23.684994
"Stearns County,  Minnesota",-94.5865603,45.5844792,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Dallas County,  Texas",-96.8350999,32.8024682,ImmediateRelatives-Spouses,20,Bangladesh,90.356331,23.684994
"Dallas County,  Texas",-96.8350999,32.8024682,ImmediateRelatives-Parents,23,Bangladesh,90.356331,23.684994
"Kent County,  Michigan",-85.520024,43.0097027,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Multnomah County,  Oregon",-122.5863211,45.5145659,RefugeeandAsyleeAdjustments,D,Bangladesh,90.356331,23.684994
"Multnomah County,  Oregon",-122.5863211,45.5145659,ImmediateRelatives-Spouses,D,Bangladesh,90.356331,23.684994
"Summit County,  Ohio",-81.5596427,41.0918991,FamilyPreference2nd,D,Bangladesh,90.356331,23.684994
"Dallas County,  Texas",-96.8350999,32.8024682,EmploymentPreference2nd,9,Bangladesh,90.356331,23.684994
"Richmond County,  New York",-74.1502007,40.5795317,ImmediateRelatives-Spouses,6,Bangladesh,90.356331,23.684994
"Montgomery County,  Pennsylvania",-75.3878525,40.2290075,FamilyPreference4th,60,Bangladesh,90.356331,23.684994
